@id,@lon,@lat,name
6289716092,21.4082751,41.9915655,
6289716093,21.4085199,41.9914424,
6289716094,21.4086353,41.9915692,
6289716095,21.4083906,41.9916923,
6289716096,21.4074216,41.9908288,
6289716097,21.4075276,41.9908258,
6289716098,21.4075343,41.9909561,
6289716099,21.4074283,41.9909591,
6289716100,21.4074769,41.9905677,
6289716101,21.4075878,41.9904999,
6289716102,21.4075921,41.9905635,
6289716103,21.4076422,41.9904979,
6289716104,21.4076511,41.9906305,
6289716105,21.4074816,41.9906368,
6289716106,21.4072149,41.9907095,
6289716107,21.4075722,41.9908357,
6289716108,21.4075122,41.9907779,
6289716109,21.4072033,41.9907010,
6289716110,21.4071898,41.9906150,
6289716111,21.4072588,41.9907271,
6289716112,21.4081230,41.9903715,
6289716113,21.4078411,41.9901319,
6289716114,21.4079877,41.9899419,
6289716115,21.4079749,41.9899064,
6289716116,21.4078170,41.9898182,
6289716117,21.4079914,41.9899855,
6289716118,21.4080948,41.9896947,
6289716119,21.4079073,41.9900849,
6289716120,21.4078335,41.9901500,
6289716121,21.4077492,41.9902164,
6289716122,21.4075572,41.9902190,
6289716123,21.4076020,41.9902097,
6289779609,21.3969312,41.9933738,
6289779610,21.3970318,41.9933279,
6289779611,21.3971293,41.9934460,
6289779612,21.3970287,41.9934919,
6289779613,21.3978870,41.9930648,
6289779614,21.3978307,41.9929741,
6289779615,21.3979340,41.9929387,
6289779616,21.3979903,41.9930294,
6289806452,21.4351422,41.9935362,
6289806453,21.4379887,41.9978375,МНТ
6289806454,21.4344719,41.9931650,
6289806455,21.4374966,41.9957899,
6289824075,21.3943733,41.9950587,
6289824076,21.3970804,41.9931633,
6289824077,21.3969972,41.9930478,
6289824078,21.3970870,41.9930121,
6289824079,21.3971702,41.9931276,
6289824080,21.3979493,41.9928024,
6289824081,21.3978511,41.9926660,
6289824082,21.3976349,41.9927521,
6289824083,21.3977331,41.9928884,
6289824084,21.3991312,41.9925075,
6289856385,21.3991027,41.9923715,
6289856386,21.3993177,41.9923467,
6289856387,21.3993461,41.9924827,
6289856388,21.3999900,41.9923702,
6289856389,21.3999618,41.9922356,
6289856390,21.4002132,41.9922066,
6289856391,21.4002413,41.9923411,
6289856392,21.3968009,41.9935138,
6289856393,21.3969162,41.9935816,
6289856394,21.3968611,41.9936334,
6289856395,21.3967457,41.9935656,
6289876133,21.3954040,41.9957642,
6289911035,21.4080239,41.9934535,
6289911036,21.4074209,41.9933579,
6289911037,21.4051392,41.9934303,
6289911038,21.4047418,41.9934840,
6289911039,21.4042602,41.9935479,
6289911040,21.4011032,41.9939775,
6289911041,21.4007224,41.9939872,
6289911042,21.4003669,41.9940828,
6289917714,21.4210566,41.9923999,
6289917715,21.4202635,41.9924878,
6289917716,21.4201033,41.9925829,
6289917717,21.4213295,41.9935876,
6289917720,21.4219961,41.9937590,
6289917721,21.4228047,41.9936035,
6289917722,21.4227663,41.9916465,
6289917723,21.4222255,41.9916110,
6289917724,21.4212839,41.9906566,
6289952106,21.4055956,41.9936894,
6289952107,21.4057458,41.9936684,
6289952108,21.4057848,41.9938228,
6289952109,21.4056346,41.9938437,
6289952110,21.4056148,41.9939567,
6289952111,21.4053546,41.9942433,
6289952112,21.4056161,41.9942015,
6289952113,21.4055568,41.9943561,
6289952114,21.4053959,41.9944019,
6289952115,21.4054016,41.9945935,
6289952116,21.4059667,41.9943737,
6289952117,21.4059444,41.9941946,
6289952118,21.4057223,41.9942098,
6289952119,21.4057446,41.9943889,
6289952120,21.4058705,41.9940493,
6289952121,21.4058559,41.9939314,
6289952122,21.4057138,41.9939412,
6289952123,21.4057285,41.9940590,
6289952124,21.4060741,41.9940251,
6289952125,21.4060593,41.9939065,
6289952126,21.4062770,41.9938916,
6289952127,21.4062917,41.9940102,
6289966062,21.4229539,42.0004670,
6289966063,21.4229384,41.9996995,
6289966064,21.4229647,41.9996446,
6289966065,21.4231104,41.9996833,
6289966066,21.4229875,42.0000239,
6289966067,21.4227069,42.0010169,
6289966068,21.4226620,42.0010199,
6289966069,21.4234852,41.9994264,
6289966070,21.4227121,42.0015004,
6289966071,21.4153671,42.0010372,
6289966072,21.4153450,42.0010229,
6289966073,21.4152142,42.0009851,
6289966074,21.4153358,42.0010638,
6289966075,21.4153577,42.0010120,
6289966076,21.4152581,42.0009476,
6289966077,21.4215863,42.0014901,
6289966078,21.4189658,42.0017315,
6289993053,21.4033773,41.9954076,
6290077625,21.3988566,41.9914391,
6290077626,21.3988379,41.9914650,
6290077627,21.3989304,41.9914122,
6290077628,21.3997478,41.9914670,
6290077629,21.3992827,41.9917777,
6290077630,21.3987721,41.9918527,
6290077631,21.3991631,41.9917770,
6290077632,21.3992000,41.9917730,
6290077633,21.3992261,41.9917735,
6290077634,21.4029323,41.9936507,
6290077635,21.4028315,41.9937381,
6290077636,21.4030922,41.9937029,
6290077637,21.4029643,41.9938039,
6290077638,21.4031765,41.9942637,
6290077639,21.4030096,41.9942927,
6290077640,21.4033188,41.9947873,
6290077641,21.4031254,41.9948107,
6290077642,21.4032512,41.9948914,
6290077643,21.4032338,41.9957967,
6290077644,21.4036067,41.9957299,
6290077645,21.4034189,41.9956330,
6290077646,21.4034607,41.9958662,
6290077647,21.4020144,41.9967084,
6290146277,21.4246827,41.9982528,
6290146278,21.4171209,41.9983372,
6290173211,21.4185733,42.0027378,
6290173212,21.4212783,42.0004927,
6290173213,21.4220674,42.0006081,
6290173214,21.4218573,42.0010668,
6290173215,21.4216360,42.0015515,
6290173216,21.4227120,42.0015853,
6290173217,21.4227205,42.0014359,
6290173218,21.4228533,42.0014693,
6290173219,21.4240492,42.0009783,
6290173220,21.4247570,42.0006255,
6290173221,21.4227940,42.0024524,
6290181113,21.4168855,41.9946755,
6290181114,21.4158467,41.9948170,
6290181115,21.4152326,41.9950316,
6290181116,21.4149733,41.9949380,
6290181117,21.4152602,41.9951942,
6290181118,21.4130562,41.9951998,
6290181121,21.4188447,41.9942444,
6290181122,21.4188191,41.9942078,
6290181123,21.4188085,41.9941581,
6290181124,21.4187975,41.9945739,
6290181125,21.4188331,41.9944651,
6290181126,21.4188429,41.9941618,
6290181127,21.4187463,41.9943150,
6290181128,21.4187480,41.9943334,
6290181129,21.4190293,41.9943080,
6290181130,21.4202781,41.9944151,
6290181131,21.4202428,41.9945464,
6290181132,21.4208068,41.9942792,
6290181133,21.4207317,41.9946263,
6290181134,21.4202968,41.9941373,
6290181135,21.4203184,41.9941330,
6290181136,21.4203156,41.9940871,
6290181137,21.4203204,41.9941675,
6290181138,21.4187495,41.9943573,
6290189256,21.4203802,41.9975097,
6290189257,21.4205209,41.9975090,
6290189258,21.4161021,41.9933379,
6290189259,21.4160049,41.9935338,
6291325951,21.4405060,41.9811948,
6291336133,21.4477273,41.9851509,
6291336134,21.4476496,41.9850552,
6291336135,21.4413877,41.9883276,
6291336136,21.4413602,41.9882668,
6291336137,21.4422948,41.9889482,
6291336138,21.4439332,41.9902688,
6291336139,21.4452087,41.9915930,
6291336141,21.4452041,41.9917020,
6291336142,21.4443893,41.9922036,
6291336143,21.4431150,41.9929746,
6291336144,21.4396507,41.9896386,
6291336145,21.4390402,41.9890917,
6291336146,21.4430651,41.9873158,
6291336147,21.4449249,41.9863141,
6291336148,21.4462515,41.9858320,
6291336149,21.4461669,41.9857441,
6291336150,21.4491063,41.9864465,
6291336151,21.4495981,41.9870355,
6291341774,21.4376166,41.9856008,
6291341775,21.4375301,41.9856700,
6291341776,21.4361000,41.9887781,
6291341777,21.4358376,41.9892397,Билна Аптека
6291341778,21.4341354,41.9920279,
6291341780,21.4382331,41.9970453,
6291341781,21.4378632,41.9969918,
6291341782,21.4382060,41.9975594,ОУ Св.Кирил и Методиј
6291341783,21.4350155,41.9934351,Жена парк
6291341784,21.4380232,41.9971852,
6291342185,21.4379769,41.9969614,
6291342186,21.4328268,41.9991172,Мост Гоце Делчев театар
6291422444,21.4333108,41.9926284,
6291513811,21.4572076,41.9862669,
6291570183,21.4514326,41.9873088,
6291570184,21.4513747,41.9873273,
6291571485,21.4517384,41.9878633,
6291571490,21.4528102,41.9897271,
6291571494,21.4527302,41.9897770,
6291571499,21.4521322,41.9901495,
6291571500,21.4519871,41.9901506,
6291596395,21.4483327,41.9889606,
6291596396,21.4481138,41.9887538,
6291622930,21.4208402,41.9947943,
6291622931,21.4223225,41.9949684,
6291622932,21.4224237,41.9950699,
6291622933,21.4225753,41.9949974,
6291664751,21.4323588,41.9943212,
6291664752,21.4324047,41.9942593,
6291664753,21.4324594,41.9941956,
6291664754,21.4323601,41.9940770,
6291664757,21.4331770,41.9933211,
6291672275,21.4516476,41.9833647,
6291680671,21.4505330,41.9846600,
6291680672,21.4501613,41.9848272,
6291680673,21.4503429,41.9847520,
6291680674,21.4503869,41.9847986,
6291680676,21.4491708,41.9846307,
6291733685,21.4257414,41.9913682,
6291733686,21.4256100,41.9912256,
6291733687,21.4255285,41.9912671,
6291733688,21.4256600,41.9914097,
6291733689,21.4260112,41.9927332,
6291733690,21.4251402,41.9917536,
6291733691,21.4251541,41.9917464,
6291733692,21.4250377,41.9915321,
6291733693,21.4253468,41.9918616,
6291733694,21.4252760,41.9918983,
6291733695,21.4249807,41.9915617,
6291733696,21.4255826,41.9910867,
6291733697,21.4254894,41.9909731,
6291733698,21.4255983,41.9909237,
6291733699,21.4256915,41.9910374,
6291733700,21.4326819,41.9888352,
6291733701,21.4241174,41.9918552,
6291733702,21.4240563,41.9918876,
6291733703,21.4240449,41.9918757,
6291733704,21.4241060,41.9918433,
6291733705,21.4239770,41.9918027,
6291733706,21.4240335,41.9917728,
6291733707,21.4240397,41.9917793,
6291733708,21.4239832,41.9918092,
6291733709,21.4240812,41.9917573,
6291733710,21.4241442,41.9918231,
6291733711,21.4239856,41.9919071,
6291733712,21.4239226,41.9918413,
6291733713,21.4233086,41.9918037,
6291733714,21.4233469,41.9917509,
6291733715,21.4232587,41.9917157,
6291733716,21.4232205,41.9917685,
6291733717,21.4232831,41.9917093,
6291733718,21.4233609,41.9917014,
6291733719,21.4233506,41.9916459,
6291733720,21.4232728,41.9916539,
6291733721,21.4236778,41.9916075,
6291733722,21.4236803,41.9916832,
6291733723,21.4235908,41.9916848,
6291733724,21.4235883,41.9916091,
6291733725,21.4235316,41.9917316,
6291733726,21.4234994,41.9917177,
6291733727,21.4234605,41.9916409,
6291733728,21.4234431,41.9916009,
6291733729,21.4241523,41.9914841,
6291733730,21.4241952,41.9915619,
6291733731,21.4240667,41.9916011,
6291733732,21.4240238,41.9915233,
6291733733,21.4243076,41.9914073,
6291733734,21.4242344,41.9915633,
6291733735,21.4243814,41.9914951,
6291733736,21.4241606,41.9914755,
6291733737,21.4244162,41.9913386,
6291733738,21.4244980,41.9914283,
6291733739,21.4243926,41.9914814,
6291733740,21.4243108,41.9913917,
6291733741,21.4240842,41.9919084,
6291733744,21.4271532,41.9922348,
6291733749,21.4325773,41.9895646,
6291733750,21.4324942,41.9894476,
6291733751,21.4324889,41.9892835,
6291733752,21.4325304,41.9891519,
6291733753,21.4326225,41.9890401,
6291733754,21.4326969,41.9889649,
6291733755,21.4327026,41.9889094,
6291733756,21.4325699,41.9887973,
6291733757,21.4322441,41.9884537,
6291733758,21.4311839,41.9885324,
6291733759,21.4308232,41.9890104,
6291733760,21.4309318,41.9891171,
6291733761,21.4307964,41.9889217,
6291733762,21.4306389,41.9889927,
6291733764,21.4229001,41.9917039,
6291756003,21.4276810,42.0008922,
6291756004,21.4275651,42.0005335,
6291756005,21.4325192,41.9991137,
6291756006,21.4324937,41.9993352,
6291756007,21.4324848,41.9994078,
6291756008,21.4401546,41.9995886,
6291756009,21.4414442,41.9987892,
6291757437,21.4488993,41.9844796,
6291757438,21.4484521,41.9846773,
6291757439,21.4480555,41.9850035,
6291784276,21.4290123,41.9949053,
6291784277,21.4298235,41.9947474,
6291806148,21.4279447,41.9956464,
6291806149,21.4284841,41.9950081,
6291820820,21.4282818,41.9961621,
6291820821,21.4280900,41.9961960,
6291820822,21.4282925,41.9961920,
6291820823,21.4280981,41.9962289,
6291820824,21.4283310,41.9961709,
6291820825,21.4280636,41.9962179,
6291820826,21.4279783,41.9966946,
6291839151,21.4324178,41.9945234,
6291839152,21.4324977,41.9944086,
6291839153,21.4326272,41.9935097,
6291839154,21.4326799,41.9934480,
6291853415,21.4425873,41.9804623,
6291853422,21.4389533,41.9838707,
6292112646,21.4479614,41.9851449,
6293472229,21.4440646,41.9905245,
6293472230,21.4484347,41.9857947,
6293472231,21.4491429,41.9867031,
6293472232,21.4489650,41.9864616,
6293472233,21.4497892,41.9873382,
6294352418,21.4139534,41.9951789,
6294352419,21.4139768,41.9952789,
6294352420,21.4141649,41.9952547,
6294352421,21.4141416,41.9951547,
6294352422,21.4146566,41.9952221,
6294352423,21.4146680,41.9952699,
6294352424,21.4145354,41.9952874,
6294352425,21.4145008,41.9951425,
6294352426,21.4148343,41.9951987,
6294352427,21.4150121,41.9951752,
6294352428,21.4150235,41.9952230,
6294352429,21.4151561,41.9952055,
6294352430,21.4151215,41.9950606,
6294352431,21.4148112,41.9951016,
6294352432,21.4170413,41.9993945,
6294352433,21.4169950,41.9993436,
6294352434,21.4156897,41.9958605,
6294352435,21.4157622,41.9958525,
6299669519,21.4132354,41.9989489,
6299669520,21.4131997,41.9988018,
6299669521,21.4128967,41.9988283,
6299669522,21.4131083,41.9988074,
6299669523,21.4131325,41.9989425,
6299669524,21.4129208,41.9989634,
6299669525,21.4136378,41.9989990,
6299669526,21.4134286,41.9990377,
6299669527,21.4136708,41.9990973,
6299669528,21.4134616,41.9991360,
6299669529,21.4134968,41.9992412,
6299669530,21.4136258,41.9992173,
6299669531,21.4135906,41.9991122,
6299669532,21.4134866,41.9992526,
6299669533,21.4133821,41.9993769,
6299669534,21.4133491,41.9992780,
6299669535,21.4136755,41.9992860,
6299669536,21.4137015,41.9993639,
6299669537,21.4135341,41.9993948,
6299669538,21.4135081,41.9993169,
6299669539,21.4135196,41.9993515,
6303167498,21.4161638,42.0039559,
6303167499,21.4160929,42.0038842,
6303167500,21.4167412,42.0035423,
6303261096,21.4162562,42.0038472,
6303261097,21.4162782,42.0038701,
6303261098,21.4163553,42.0038259,
6303261099,21.4163266,42.0038079,
6305707810,21.4246626,41.9973007,
6305707811,21.4247296,41.9973884,
6305707812,21.4248396,41.9973147,
6305707813,21.4247565,41.9972150,
6305707814,21.4242118,41.9971252,
6305707815,21.4243598,41.9971895,
6305731173,21.4229098,41.9959617,
6305752661,21.4237319,41.9980028,
6305752662,21.4235012,41.9979868,
6305822761,21.4228199,41.9990752,
6305822762,21.4229057,41.9990991,
6305822763,21.4229245,41.9990572,
6305822764,21.4228521,41.9990353,
6305822765,21.4227099,41.9993203,
6305822766,21.4228038,41.9993542,
6305822767,21.4228575,41.9992845,
6305822768,21.4227448,41.9992526,
6305851188,21.4217367,42.0013052,
6306693299,21.4220035,41.9998357,
6306693300,21.4221552,41.9998811,
6306693301,21.4222070,41.9998109,
6306693302,21.4220497,41.9997614,
6306693303,21.4219683,41.9999388,
6306693304,21.4221145,41.9999883,
6306693305,21.4221441,41.9999141,
6306693306,21.4220035,41.9998618,
6306693307,21.4219461,42.0000461,
6306693308,21.4220756,42.0000722,
6306693309,21.4221071,42.0000007,
6306693310,21.4219794,41.9999677,
6306764109,21.4245461,41.9973467,
6306764110,21.4246239,41.9974364,
6306764111,21.4246856,41.9973826,
6306764112,21.4246024,41.9972869,
6306764113,21.4243798,41.9974544,
6306764114,21.4244495,41.9975102,
6306764115,21.4245810,41.9974304,
6306764116,21.4245166,41.9973587,
6307066053,21.4230080,42.0012294,fourplay
6307086943,21.4245139,42.0009801,
6307086944,21.4245940,42.0009378,
6307086945,21.4244970,42.0008548,
6307086946,21.4244254,42.0009049,
6307086947,21.4248816,42.0012023,
6307086948,21.4250072,42.0011442,
6307086949,21.4249288,42.0010544,
6307164293,21.4166881,42.0033078,
6307164294,21.4168965,42.0032013,
6307910900,21.4010613,42.0031829,
6309265858,21.4320322,41.9997670,
6309265859,21.4319873,41.9997326,
6309265860,21.4212845,42.0015647,
6309265861,21.4211931,42.0017717,
6309265862,21.4214667,42.0017558,
6309265864,21.4333744,41.9955044,
6309265865,21.4351432,41.9949624,
6309265866,21.4332333,41.9952501,
6309265867,21.4335422,41.9951554,
6309265868,21.4350967,41.9948785,
6309265869,21.4343554,41.9952038,
6309265870,21.4333191,41.9954047,
6309265871,21.4336367,41.9953258,
6309265872,21.4332891,41.9953505,
6309265873,21.4231347,42.0031326,
6309265874,21.4234337,42.0033817,
6309265875,21.4268529,41.9955795,
6309265876,21.4231534,42.0025815,
6310147885,21.3949597,42.0036713,Ултра
6311135865,21.4225459,42.0030549,
6311135866,21.4269474,41.9953717,
6311226221,21.4463235,41.9837722,
6311226238,21.4276827,41.9960741,
6311226246,21.4169490,42.0059384,
6311226249,21.4170230,42.0060037,
6311226250,21.4198775,41.9990435,
6311226251,21.4211206,41.9988077,
6311226252,21.4198615,41.9989982,
6311226253,21.4210564,41.9986208,
6311226254,21.4204392,41.9989370,
6311226255,21.4204677,41.9987325,
6311226256,21.4204411,41.9987375,
6311226257,21.4205331,41.9989191,
6311226258,21.4198133,41.9988567,
6312916045,21.4066957,41.9986584,
6312916046,21.4064783,41.9986870,
6312916047,21.4064553,41.9985904,
6312916048,21.4066727,41.9985618,
6312916049,21.4064242,41.9985497,
6312916050,21.4065815,41.9985291,
6312916051,21.4065521,41.9984056,
6312916052,21.4063948,41.9984263,
6312916053,21.4068262,41.9984549,
6312916054,21.4068293,41.9984684,
6312916055,21.4067386,41.9984803,
6312916056,21.4067146,41.9983788,
6312916057,21.4069142,41.9983528,
6312916058,21.4069350,41.9984407,
6312916059,21.4067202,41.9982769,
6312916060,21.4068984,41.9982536,
6312916061,21.4068701,41.9981340,
6312916062,21.4066919,41.9981573,
6312916063,21.4072073,41.9980684,
6312916064,21.4070177,41.9980934,
6312916065,21.4069859,41.9979604,
6312916066,21.4071756,41.9979354,
6312916067,21.4065551,41.9983411,
6312916068,21.4063763,41.9983648,
6312916069,21.4063470,41.9982427,
6312916070,21.4064826,41.9982247,
6312916071,21.4064994,41.9982946,
6312916072,21.4065426,41.9982889,
6312916073,21.4065493,41.9981452,
6312916074,21.4063263,41.9981779,
6312916075,21.4062950,41.9980599,
6312916076,21.4065180,41.9980272,
6312916077,21.4075904,41.9978825,
6312916078,21.4076044,41.9979420,
6312916079,21.4076875,41.9979313,
6312916080,21.4077076,41.9980174,
6312916081,21.4075568,41.9980369,
6312916082,21.4075443,41.9979834,
6312916083,21.4075270,41.9979857,
6312916084,21.4075054,41.9978935,
6316574986,21.4500293,41.9886138,Patentcentar AD Skopje
6327686124,21.4002704,42.0043846,
6327686125,21.4004178,42.0043649,
6327686126,21.4004126,42.0043433,
6327686127,21.4004478,42.0043386,
6327686128,21.4004296,42.0042632,
6327686129,21.4003828,42.0042694,
6327686130,21.4003773,42.0042469,
6327686131,21.4002350,42.0042659,
6329816885,21.4167228,41.9918785,
6331589985,21.4327772,41.9854828,
6342609768,21.4201303,42.0063133,
6342609769,21.4201961,42.0062766,
6342609770,21.4201219,42.0062030,
6342609771,21.4200560,42.0062396,
6342609772,21.4190580,42.0055750,
6342609773,21.4188233,42.0055475,
6342609774,21.4188754,42.0055416,
6342609775,21.4189217,42.0055414,
6342609776,21.4189570,42.0055441,
6342609777,21.4189860,42.0055503,
6342609778,21.4183584,42.0055321,
6342609779,21.4183915,42.0055235,
6342609780,21.4184193,42.0055192,
6342609781,21.4184473,42.0055185,
6342609782,21.4184774,42.0055216,
6342609783,21.4185065,42.0055336,
6342609784,21.4178080,42.0059858,
6342610185,21.4176744,42.0059052,
6342610186,21.4192400,42.0058067,
6342610187,21.4190824,42.0056680,
6342610188,21.4190049,42.0057166,
6342610189,21.4191625,42.0058553,
6342610190,21.4196194,42.0061085,
6342610191,21.4196307,42.0061613,
6342610192,21.4196439,42.0062047,
6342610193,21.4196693,42.0062516,
6342610194,21.4197042,42.0063013,
6342610195,21.4197306,42.0063335,
6342610196,21.4197513,42.0063531,
6342610197,21.4197861,42.0063782,
6342610198,21.4198276,42.0064055,
6342610199,21.4198794,42.0064314,
6342610200,21.4199613,42.0064671,
6342610201,21.4200764,42.0065128,
6342610202,21.4199475,42.0064611,
6342792821,21.4298429,41.9955203,
6342814985,21.4172538,41.9995856,Специјал (Универзална Сала)
6342814986,21.4201393,41.9993939,Вршник
6342814987,21.4229234,41.9982510,Диман
6342902950,21.4254609,42.0023233,
6342902951,21.4255545,42.0024344,
6342902952,21.4254251,42.0024946,
6342902953,21.4253669,42.0024256,
6342902954,21.4254426,42.0023904,
6342902955,21.4254072,42.0023484,
6342902956,21.4260422,42.0021778,
6342902957,21.4259278,42.0022347,
6342902958,21.4258320,42.0021283,
6342902959,21.4259463,42.0020714,
6342902960,21.4253716,42.0022642,
6342902961,21.4253210,42.0022886,
6342902962,21.4252862,42.0022485,
6342902963,21.4252104,42.0022850,
6342902964,21.4251588,42.0022258,
6342902965,21.4252852,42.0021650,
6342902966,21.4254627,42.0021202,
6342902967,21.4255132,42.0021793,
6342902968,21.4253952,42.0022350,
6342902969,21.4253204,42.0021473,
6342902970,21.4254129,42.0021037,
6342902971,21.4254372,42.0021322,
6342902972,21.4257912,42.0020954,
6342902973,21.4259731,42.0020074,
6342902974,21.4258669,42.0018861,
6342902975,21.4256850,42.0019740,
6342902976,21.4255533,42.0026773,
6342902977,21.4256710,42.0026225,
6342902978,21.4255933,42.0025303,
6342902979,21.4254756,42.0025851,
6342902980,21.4258284,42.0025104,
6342902981,21.4257465,42.0025476,
6342902982,21.4256908,42.0024797,
6342902983,21.4257727,42.0024426,
6342902984,21.4261116,42.0022483,
6342904485,21.4261767,42.0023233,
6342904486,21.4261264,42.0023473,
6342904487,21.4261393,42.0023622,
6342904488,21.4260782,42.0023914,
6342904489,21.4260003,42.0023015,
6342904490,21.4258428,42.0028076,
6342904491,21.4257109,42.0028810,
6342904492,21.4255901,42.0027611,
6342904493,21.4257220,42.0026877,
6342904494,21.4258801,42.0027757,
6342904495,21.4260099,42.0027038,
6342904496,21.4259006,42.0025949,
6342904497,21.4257708,42.0026668,
6342904498,21.4264443,42.0024560,
6342904499,21.4262306,42.0024479,
6342904500,21.4262100,42.0024284,
6342904501,21.4263363,42.0023543,
6347835886,21.4290298,41.9917796,
6347837785,21.4232814,41.9918212,
6347837985,21.4151446,42.0005490,Pro fit
6347838085,21.4151771,42.0007120,
6348159686,21.4265539,42.0020975,
6348159687,21.4264219,42.0021704,
6348159688,21.4263404,42.0020889,
6348159689,21.4264724,42.0020160,
6348159690,21.4260965,42.0018623,
6348159691,21.4260425,42.0018006,
6348159692,21.4263162,42.0017555,
6348159693,21.4263474,42.0018022,
6348159694,21.4262180,42.0018658,
6348159695,21.4262824,42.0018337,
6348159696,21.4261803,42.0018227,
6348159697,21.4262453,42.0017913,
6348159698,21.4262044,42.0011303,
6348159699,21.4261945,42.0011188,
6348159700,21.4258613,42.0011260,
6348159701,21.4258950,42.0011651,
6348159702,21.4262667,42.0010409,
6348159703,21.4262533,42.0010473,
6348159704,21.4260755,42.0012108,
6348159705,21.4260649,42.0011984,
6348159706,21.4263042,42.0014986,
6348159707,21.4263197,42.0014912,
6348159708,21.4264272,42.0012908,
6348159709,21.4264108,42.0012988,
6348159710,21.4263748,42.0012581,
6348159711,21.4262844,42.0013022,
6348159712,21.4264268,42.0014633,
6348159713,21.4265621,42.0014435,
6348159714,21.4264927,42.0013650,
6348159715,21.4263859,42.0014171,
6348159716,21.4264793,42.0014839,
6348159717,21.4264508,42.0014516,
6348159718,21.4264091,42.0010057,
6348159719,21.4263553,42.0010314,
6353179093,21.4326860,41.9953181,Breadway Bakery
6358946642,21.4255130,42.0028012,
6358946643,21.4256224,42.0029296,
6358946644,21.4255127,42.0029966,
6358946645,21.4254775,42.0029541,
6358946646,21.4254553,42.0029643,
6358946647,21.4254377,42.0029430,
6358946648,21.4254192,42.0029515,
6358946649,21.4253934,42.0029202,
6358946650,21.4254718,42.0028844,
6358946651,21.4254331,42.0028377,
6358946652,21.4240259,42.0032154,
6358946653,21.4241848,42.0031902,
6358946654,21.4241540,42.0030824,
6358946655,21.4240279,42.0031024,
6358946656,21.4240350,42.0031268,
6358946657,21.4240020,42.0031321,
6358946658,21.4244112,42.0031999,
6358946659,21.4242997,42.0032504,
6358946660,21.4242209,42.0031544,
6358946661,21.4243324,42.0031038,
6358946662,21.4248232,42.0034146,
6358946663,21.4247390,42.0034535,
6358946664,21.4246533,42.0033510,
6358946665,21.4247375,42.0033121,
6358946666,21.4246974,42.0030776,
6358946667,21.4245904,42.0031262,
6358946668,21.4245702,42.0031017,
6358946669,21.4245579,42.0031073,
6358946670,21.4245364,42.0030812,
6358946671,21.4245489,42.0030755,
6358946672,21.4245146,42.0030339,
6358946673,21.4246215,42.0029853,
6358946674,21.4246914,42.0030668,
6358946675,21.4246115,42.0029713,
6358946676,21.4247069,42.0029273,
6358946677,21.4247867,42.0030228,
6358946678,21.4265045,42.0026976,
6358946679,21.4244707,42.0028921,
6358946680,21.4245472,42.0028562,
6358946681,21.4245734,42.0028871,
6358946682,21.4246748,42.0028395,
6358946683,21.4245817,42.0027300,
6358946684,21.4245030,42.0027670,
6358946885,21.4242657,42.0026509,
6358946886,21.4243648,42.0026044,
6358946887,21.4243528,42.0027533,
6358946888,21.4244518,42.0027068,
6358975197,21.4277170,42.0030484,
6358975198,21.4280181,42.0027002,
6358975199,21.4281317,42.0025809,
6358975200,21.4282420,42.0024853,
6358975201,21.4282683,42.0022536,
6358975202,21.4273861,42.0034195,
6358975203,21.4269445,42.0035977,
6358975204,21.4278050,42.0043230,
6358975205,21.4278776,42.0050524,
6358975206,21.4272842,42.0054462,
6358975207,21.4270185,42.0051563,
6358975208,21.4270681,42.0052406,
6358975209,21.4271109,42.0053240,
6358975210,21.4271355,42.0053888,
6358975211,21.4271528,42.0054320,
6358975212,21.4272413,42.0054634,
6358975213,21.4272036,42.0054707,
6358975214,21.4271635,42.0054538,
6358975215,21.4271800,42.0054668,
6358975216,21.4267919,42.0049037,
6358975217,21.4266498,42.0047949,
6358975218,21.4265153,42.0047191,
6358975219,21.4263213,42.0046395,
6358975220,21.4261767,42.0045932,
6358975221,21.4260799,42.0045712,
6358975222,21.4259797,42.0045580,
6358975223,21.4259209,42.0045418,
6358975224,21.4258930,42.0045292,
6358975225,21.4258751,42.0045185,
6358975226,21.4258642,42.0045095,
6358975227,21.4258627,42.0044954,
6358975228,21.4259612,42.0043829,
6358975229,21.4267308,42.0038252,
6358975230,21.4265382,42.0038409,
6363477238,21.4274727,42.0010352,
6363477239,21.4272542,42.0011398,
6363477240,21.4270960,42.0009572,
6363477241,21.4273144,42.0008527,
6363477242,21.4274178,42.0010867,
6363477243,21.4272700,42.0009166,
6363477244,21.4271689,42.0009642,
6363477245,21.4273160,42.0011349,
6363643089,21.4293859,41.9993558,
6363643090,21.4289257,41.9989357,
6363643091,21.4292377,41.9988890,
6363643092,21.4292103,41.9988802,
6363643093,21.4292059,41.9989389,
6363643094,21.4291051,41.9989337,
6363643095,21.4291051,41.9988855,
6363643096,21.4291025,41.9988522,
6363643097,21.4290964,41.9988092,
6363643098,21.4290894,41.9987754,
6363643099,21.4290885,41.9987669,
6363643100,21.4291060,41.9987617,
6363643101,21.4291595,41.9988014,
6363643102,21.4291989,41.9988373,
6363643103,21.4292059,41.9988470,
6363643104,21.4291919,41.9990385,
6363643105,21.4290885,41.9990288,
6363643106,21.4290701,41.9990776,
6363643107,21.4290561,41.9991050,
6363643108,21.4290403,41.9991336,
6363643109,21.4290052,41.9991805,
6363643110,21.4290245,41.9991916,
